author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Disease,Category,location,bbox,normalized_tweet,preprocessed_tweet
295932981,2021-11-14 21:37:21+00:00,0cbfb5dccb8131b8,1.46E+18,en,0,0,1,0,Twitter for iPhone," My wife and daughter have recovered thanks, mate. IÃ¢â‚¬â„¢ve been ill for a month but tested negative every time; including today. ItÃ¢â‚¬â„¢s like I have flu with bronchitis. ItÃ¢â‚¬â„¢s really weird. I have my booster Tuesday Ã°Å¸â„¢Â

How are you all?",COVID,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['wife', 'daughter', 'recovered', 'thanks', 'mate', 'ill', 'month', 'tested', 'negative', 'every', 'time', 'including', 'today', 'like', 'flu', 'bronchitis', 'really', 'weird', 'booster', 'tuesday']", my wife and daughter have recovered thanks  mate  i        ve been ill for a month but tested negative every time  including today  it        s like i have flu with bronchitis  it        s really weird  i have my booster tuesday            how are you all 
60741097,2021-11-14 13:14:01+00:00,05563c2694a84c03,1.46E+18,en,7,0,1,0,Twitter for iPhone,IÃ¢â‚¬â„¢d been in intensive care after severe acidosis due to Norovirus and remember waking up thinking IÃ¢â‚¬â„¢d died when I got told the score off a bloke in the bed opposite Ã°Å¸Ëœâ€¦ ,Norovirus,yes,"Chester-le-Street, England","[-1.620356, 54.840469, -1.559657, 54.881919]","['intensive', 'care', 'severe', 'acidosis', 'due', 'norovirus', 'remember', 'waking', 'thinking', 'died', 'got', 'told', 'score', 'bloke', 'bed', 'opposite', 'http', 'co', 'dow', 'tp', 'o']",i        d been in intensive care after severe acidosis due to norovirus and remember waking up thinking i        d died when i got told the score off a bloke in the bed opposite           
273630332,2021-11-14 12:44:12+00:00,5d160d45cad1973a,1.46E+18,en,0,0,1,0,Twitter for Android,"just going to work every day or staying locked in my home. I still want to travel and hug people without fear and find a little feeling of life ""before"".

As a child and as an adult I've been vaccinated for mumps, measles, polio, chickenpox, and quite a few others; my parents and",,no,"Burnley, England","[-2.334748, 53.770585, -2.193902, 53.817848]","['work', 'every', 'day', 'staying', 'locked', 'home', 'still', 'want', 'travel', 'hug', 'people', 'without', 'fear', 'find', 'little', 'feeling', 'life', 'child', 'adult', 'vaccinated', 'mumps', 'measles', 'polio', 'chickenpox', 'quite', 'others', 'parent']",just going to work every day or staying locked in my home  i still want to travel and hug people without fear and find a little feeling of life  before    as a child and as an adult i ve been vaccinated for mumps  measles  polio  chickenpox  and quite a few others  my parents and
1.34E+18,2021-11-14 09:33:39+00:00,1f592b82aea688ff,1.46E+18,en,2,0,1,0,Twitter for Android,"A note to fellow parents: If you're contemplating getting the chickenpox vaccine, JUST GET IT! It's worth the Ã‚Â£Ã‚Â£ especially if you're freelance. #sendchocolate ",,no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['fellow', 'parent', 'contemplating', 'getting', 'chickenpox', 'vaccine', 'get', 'worth', 'especially', 'freelance', 'sendchocolate', 'http', 'co', 'neaetdkxyr']",a note to fellow parents  if you re contemplating getting the chickenpox vaccine  just get it  it s worth the          especially if you re freelance   sendchocolate 
1.02E+18,2021-11-12 09:52:28+00:00,1eccff5b77dbb122,1.46E+18,en,0,0,2,0,Twitter for Android," It's only available to people who are extremely vulnerable to chickenpox or its complications, so for HIV sufferers, people who are on chemo, pregnant women (getting chickenpox during pregnancy can cause birth defects on the baby) etc",,no,"Eltham, London","[0.045148, 51.423888, 0.1335005, 51.5129158]","['available', 'people', 'extremely', 'vulnerable', 'chickenpox', 'complication', 'hiv', 'sufferer', 'people', 'chemo', 'pregnant', 'woman', 'getting', 'chickenpox', 'pregnancy', 'cause', 'birth', 'defect', 'baby', 'etc']", it s only available to people who are extremely vulnerable to chickenpox or its complications  so for hiv sufferers  people who are on chemo  pregnant women  getting chickenpox during pregnancy can cause birth defects on the baby  etc
794645167,2021-11-10 13:56:18+00:00,07d9e39044484001,1.46E+18,en,4,0,2,1,Twitter for iPhone,For #SocialMediaKindnessDay I want to thank the amazing woman  who -when I was struck with norovirus on Monday- accompanied me on my journey home until my partner could get there &amp; then called him later that eve to check on me. Thank you Ã°Å¸â„¢Å’ #aboveandbeyond #kindnessofstangers ,Norovirus,yes,Willesden Junction London Underground and London Overground Station,"[-0.2432430228878407, 51.532033691533286, -0.2432430228878407, 51.532033691533286]","['want', 'thank', 'amazing', 'woman', 'tfl', 'struck', 'norovirus', 'monday', 'accompanied', 'journey', 'home', 'partner', 'could', 'get', 'amp', 'called', 'later', 'eve', 'check', 'thank', 'aboveandbeyond', 'kindnessofstangers', 'http', 'co', 'dlev', 'elqvi']",for  socialmediakindnessday i want to thank the amazing woman  who  when i was struck with norovirus on monday  accompanied me on my journey home until my partner could get there  amp  then called him later that eve to check on me  thank you            aboveandbeyond  kindnessofstangers 
1.00E+18,2021-11-09 15:18:48+00:00,456bdf9c3d166f85,1.46E+18,en,2,0,0,0,Twitter for Android," Hate them I'm trying to avoid the Norovirus that is doing the rounds I'm surrounded by people going down with it Im scrubbing my hands, using hand sanitising gel &amp; wearing my mask to avoid catching covid too x Ã°Å¸Â¥Âº",Norovirus,yes,"Sissinghurst, England","[0.5442848, 51.107388, 0.56844, 51.122888]","['trying', 'avoid', 'norovirus', 'round', 'surrounded', 'people', 'going', 'im', 'scrubbing', 'hand', 'using', 'hand', 'sanitising', 'gel', 'amp', 'wearing', 'mask', 'avoid', 'catching', 'covid', 'x']", hate them i m trying to avoid the norovirus that is doing the rounds i m surrounded by people going down with it im scrubbing my hands  using hand sanitising gel  amp  wearing my mask to avoid catching covid too x         
8052182,2021-11-07 18:21:50+00:00,1f36c2b60fbc98ac,1.46E+18,en,2,0,1,0,Twitter for Android,"  Having just suffered my fourth bout of Shingles after having chickenpox as a child I would love to go back in time and have a chickenpox vaccine.
I will be having a Shingles vaccine privately in a few months time.
#VaccinesWork",Shingles,yes,"Swansea, Wales","[-4.029331, 51.5987484, -3.8621388, 51.68983]","['suffered', 'fourth', 'bout', 'shingle', 'chickenpox', 'child', 'would', 'love', 'go', 'back', 'time', 'chickenpox', 'vaccine', 'shingle', 'vaccine', 'privately', 'month', 'time', 'vaccineswork']",  having just suffered my fourth bout of shingles after having chickenpox as a child i would love to go back in time and have a chickenpox vaccine  i will be having a shingles vaccine privately in a few months time   vaccineswork
14132265,2021-11-07 18:16:21+00:00,677f4d59dc687adb,1.46E+18,en,0,0,0,0,Twitter for Android," Chickenpox vaccination isn't widely available in the UK, unfortunately.",,no,"Haverfordwest, Wales","[-5.00763, 51.7840031, -4.9521568, 51.8181572]","['vaccination', 'widely', 'available', 'uk', 'unfortunately']", chickenpox vaccination isn t widely available in the uk  unfortunately 
773682392,2021-11-07 11:03:04+00:00,0fc294efeb55b001,1.46E+18,en,19,0,1,0,Twitter for iPhone,At last! Out after a week of hunkering down with norovirus. Wee trip to Glasgow and brunch  Ã¢ËœÂºÃ¯Â¸ÂÃ¢Ëœâ€¢Ã¯Â¸Â ,Norovirus,yes,CafÃƒÂ© Gandolfi,"[-4.244357843317931, 55.85827329529071, -4.244357843317931, 55.85827329529071]","['week', 'hunkering', 'norovirus', 'wee', 'trip', 'glasgow', 'brunch', 'cafegandolfi', 'http', 'co', 'uosymjlcme']",at last  out after a week of hunkering down with norovirus  wee trip to glasgow and brunch                            
1.43E+18,2021-12-30 12:28:26+00:00,0d9d47ccd2370380,1.48E+18,en,0,0,2,0,Twitter for Android, No I have flu,flu,yes,"Broxbourne, East","[-0.100615, 51.681067, -0.010847, 51.755575]",['flu'], no i have flu
1.45E+18,2021-12-29 21:45:36+00:00,7ef79c5ab17d518c,1.48E+18,en,0,0,0,0,Twitter for Android,I've just tested positive for having a winter flu,Flu,yes,"Barnet, London","[-0.2925791, 51.555179, -0.12921, 51.6685903]","['tested', 'positive', 'winter', 'flu']",i ve just tested positive for having a winter flu
2282676800,2021-12-29 21:44:03+00:00,4b485c18c6a6ab6f,1.48E+18,en,2,0,1,0,Twitter for iPhone," Schools always carried on as normal through norovirus, Ã¢â‚¬Ëœflu and other outbreaks. With covid now no more that a cold for almost everyone, thereÃ¢â‚¬â„¢s no reason at all for schools not to open normally in January.",Norovirus,yes,"Esher, South East","[-0.387744, 51.349772, -0.305355, 51.403572]","['always', 'carried', 'normal', 'norovirus', 'flu', 'outbreak', 'covid', 'cold', 'almost', 'everyone', 'reason', 'school', 'open', 'normally', 'january']", schools always carried on as normal through norovirus         flu and other outbreaks  with covid now no more that a cold for almost everyone  there        s no reason at all for schools not to open normally in january 
270595822,2021-12-29 12:26:31+00:00,306d5d3d816ec35c,1.48E+18,en,2,0,0,0,Twitter for iPhone,"We seem to be over the worst of the chickenpox and IÃ¢â‚¬â„¢ve had a  and  delivery, hallelujah ",Chickenpox,yes,"Halstead, East","[0.621509, 51.932856, 0.660689, 51.9537638]","['worst', 'chickenpox', 'beautypie', 'lucyandyak', 'delivery', 'hallelujah', 'http', 'co', 'ukuj', 'htja']",we seem to be over the worst of the chickenpox and i        ve had a  and  delivery  hallelujah 
407246878,2021-12-29 11:45:48+00:00,26553f5a1448eec7,1.48E+18,en,1,0,0,0,Twitter for iPhone, Oh no thatÃ¢â‚¬â„¢s rubbish .. I thought I had it but I have FLU itÃ¢â‚¬â„¢s been a rubbish Christmas.!! Take good care of yourself,flu,yes,"Saint Ives, England","[-5.501637, 50.187641, -5.454729, 50.217342]","['oh', 'rubbish', 'thought', 'flu', 'rubbish', 'christmas', 'take', 'good', 'care']", oh no that        s rubbish    i thought i had it but i have flu it        s been a rubbish christmas    take good care of yourself
8052182,2021-12-28 18:23:54+00:00,1f36c2b60fbc98ac,1.48E+18,en,0,0,1,0,Twitter for Android,    What's worse is that children in the UK are not routinely vaccinated against chickenpox when they easily could be. Future generations will continue to get Shingles because of this.,,no,"Swansea, Wales","[-4.029331, 51.5987484, -3.8621388, 51.68983]","['jhowardbrainmd', 'nrafter', 'worse', 'child', 'uk', 'routinely', 'vaccinated', 'chickenpox', 'easily', 'could', 'future', 'generation', 'continue', 'get', 'shingle']",    what s worse is that children in the uk are not routinely vaccinated against chickenpox when they easily could be  future generations will continue to get shingles because of this 
3652164437,2021-12-28 16:27:37+00:00,093dab61f20eb950,1.48E+18,en,0,0,0,0,Twitter for iPhone," No evidence that Covid 19 can be transmitted by food but Norovirus can be.
I would have concern for their health and safety and wonder what the company H&amp;S risk assessment says about staff going un masked . ",Norovirus,yes,"Royal Wootton Bassett, England","[-1.9181779, 51.5311815, -1.8782324, 51.5530592]","['evidence', 'covid', 'transmitted', 'food', 'norovirus', 'would', 'concern', 'health', 'safety', 'wonder', 'company', 'h', 'amp', 'risk', 'assessment', 'say', 'staff', 'going', 'un', 'masked', 'starbucksuk']", no evidence that covid    can be transmitted by food but norovirus can be  i would have concern for their health and safety and wonder what the company h amp s risk assessment says about staff going un masked   
8052182,2021-12-28 11:20:49+00:00,1f36c2b60fbc98ac,1.48E+18,en,4,0,1,0,Twitter for Android,"   I've just suffered my fourth bout of Shingles, 55 years after having chickenpox. Totally miserable and debilitating, 8 weeks in bed.",Shingles,yes,"Swansea, Wales","[-4.029331, 51.5987484, -3.8621388, 51.68983]","['nrafter', 'suffered', 'fourth', 'bout', 'shingle', 'year', 'chickenpox', 'totally', 'miserable', 'debilitating', 'week', 'bed']",   i ve just suffered my fourth bout of shingles     years after having chickenpox  totally miserable and debilitating    weeks in bed 
62516256,2021-12-27 16:53:40+00:00,135989ad972a5d9d,1.48E+18,en,0,0,2,0,Twitter for Android," I've have small pox boosters, 3 as a child in the 70s, not to mention BCG, MMR, Polio, rabies and recently chickenpox to stave off shingles. Why would this virus be any different? It won't, as the unvaxed are contributing to the mutations. And until you have a PHD in virology...",,no,"Bromley, London","[-0.080526, 51.3434174, 0.1331237, 51.4452233]","['small', 'pox', 'booster', 'child', 'mention', 'bcg', 'mmr', 'polio', 'rabies', 'recently', 'chickenpox', 'stave', 'shingle', 'would', 'virus', 'different', 'unvaxed', 'contributing', 'mutation', 'phd', 'virology']", i ve have small pox boosters    as a child in the   s  not to mention bcg  mmr  polio  rabies and recently chickenpox to stave off shingles  why would this virus be any different  it won t  as the unvaxed are contributing to the mutations  and until you have a phd in virology   
28105496,2021-12-27 09:50:04+00:00,4393349f368f67a1,1.48E+18,en,0,0,0,0,Twitter for iPhone,"No coronavirus in this house. Norovirus on the other hand, awash in the stuff and what it produces. #runningoutofbleach",Norovirus,yes,"Lambeth, London","[-0.15191, 51.410792, -0.078902, 51.509887]","['house', 'norovirus', 'hand', 'awash', 'stuff', 'produce', 'runningoutofbleach']",no coronavirus in this house  norovirus on the other hand  awash in the stuff and what it produces   runningoutofbleach
407246878,2021-12-25 15:59:43+00:00,26553f5a1448eec7,1.47E+18,en,1,0,1,0,Twitter for iPhone, Thanks John .. away from family this year as I have FLU and didnÃ¢â‚¬â„¢t want them to get it..!! Merry Christmas Ã°Å¸Å½â€ž,flu,yes,"Saint Ives, England","[-5.501637, 50.187641, -5.454729, 50.217342]","['john', 'away', 'family', 'year', 'flu', 'want', 'get', 'merry', 'christmas']", thanks john    away from family this year as i have flu and didn        t want them to get it     merry christmas          
407246878,2021-12-25 15:45:59+00:00,26553f5a1448eec7,1.47E+18,en,0,0,1,0,Twitter for iPhone, Thanks Robert this is a one off IÃ¢â‚¬â„¢m only on my own and I have FLU and didnÃ¢â‚¬â„¢t want to give it to my family Ã°Å¸Å½Â,flu,yes,"Saint Ives, England","[-5.501637, 50.187641, -5.454729, 50.217342]","['robert', 'one', 'flu', 'want', 'give', 'family']", thanks robert this is a one off i        m only on my own and i have flu and didn        t want to give it to my family         
270595822,2021-12-25 10:36:09+00:00,306d5d3d816ec35c,1.47E+18,en,2,0,2,0,Twitter for iPhone,Aaaaaaaaand my kid has chickenpox. Merry Christmas!,Chickenpox,yes,"Halstead, East","[0.621509, 51.932856, 0.660689, 51.9537638]","['kid', 'chickenpox', 'merry', 'christmas']",aaaaaaaaand my kid has chickenpox  merry christmas 
394571548,2021-12-24 21:11:54+00:00,4182da788eeab610,1.47E+18,en,2,0,0,0,Twitter for iPhone,"Still got to read It Was The Night Before Christmas in his Christmas babygrow (when we move him upstairs and he inevitably wakes up). Excited to set up for the morning and putting aside isolating, distancing, chickenpox &amp; wisdom teeth IÃ¢â‚¬â„¢m so so excited for tmoro with my boysÃ¢â„¢Â¥Ã¯Â¸Â2/2",Chickenpox,yes,"Belper, England","[-1.496926, 52.9999782, -1.4446211, 53.0380865]","['read', 'night', 'christmas', 'christmas', 'babygrow', 'move', 'upstairs', 'inevitably', 'wake', 'excited', 'set', 'morning', 'putting', 'aside', 'isolating', 'distancing', 'chickenpox', 'amp', 'wisdom', 'teeth', 'excited', 'tmoro', 'boy']",still got to read it was the night before christmas in his christmas babygrow  when we move him upstairs and he inevitably wakes up   excited to set up for the morning and putting aside isolating  distancing  chickenpox  amp  wisdom teeth i        m so so excited for tmoro with my boys                
596842154,2021-12-24 08:49:48+00:00,07e9c7d1954fff64,1.47E+18,en,2,0,2,0,Twitter for Android,In a curveball moment Christmas plans have been scuppered not by Covid but by chickenpox (not our children which I'm grateful for as they both already have colds) and I'm trying to be cheery but I feel a bit blue.,Chickenpox,yes,"Sheffield, England","[-1.573648, 53.309898, -1.325576, 53.4564311]","['curveball', 'moment', 'christmas', 'plan', 'scuppered', 'covid', 'chickenpox', 'child', 'grateful', 'already', 'cold', 'trying', 'cheery', 'feel', 'bit', 'blue']",in a curveball moment christmas plans have been scuppered not by covid but by chickenpox  not our children which i m grateful for as they both already have colds  and i m trying to be cheery but i feel a bit blue 
1280031835,2021-12-23 10:51:29+00:00,01cf9c6409a7f7a0,1.47E+18,en,1,0,0,0,Twitter for iPhone, Not me but half family currently confined to barracks- I was lucky enough to get norovirus but on mend now. Hope you have a lovely restful time off.,Norovirus,yes,"Kilmarnock, Scotland","[-4.5265334, 55.578898, -4.4670259, 55.6448055]","['half', 'family', 'currently', 'confined', 'barrack', 'lucky', 'enough', 'get', 'norovirus', 'mend', 'hope', 'lovely', 'restful', 'time']", not me but half family currently confined to barracks  i was lucky enough to get norovirus but on mend now  hope you have a lovely restful time off 
63230567,2021-12-23 07:00:43+00:00,791e00bcadc4615f,1.47E+18,en,1,0,0,0,Twitter for Android," Some I know have experienced a norovirus style of unwanted side effects , the queue where I was supposed to go had a 3hr wait .I had work ,I can't let the children I support down .",Norovirus,yes,"Glasgow, Scotland","[-4.3932845, 55.796184, -4.0902182, 55.9204214]","['know', 'experienced', 'norovirus', 'style', 'unwanted', 'side', 'effect', 'queue', 'supposed', 'go', 'hr', 'wait', 'work', 'let', 'child', 'support']", some i know have experienced a norovirus style of unwanted side effects   the queue where i was supposed to go had a  hr wait  i had work  i can t let the children i support down  
3174189807,2021-12-22 18:25:42+00:00,1694c88492ed8ba0,1.47E+18,en,0,0,1,0,Twitter for iPhone,    Shingles is highly unlikely after having chickenpox,,no,"Seaford, England","[0.080965, 50.764319, 0.13347, 50.7912861]","['thomashoufek', 'cdouglaslove', 'shingle', 'highly', 'unlikely', 'chickenpox']",    shingles is highly unlikely after having chickenpox
416474918,2021-12-22 15:51:31+00:00,07d6417c6990bbc4,1.47E+18,en,0,0,0,0,Twitter for iPhone, IÃ¢â‚¬â„¢m on day three of feeling like I have flu.,flu,yes,"Little Melton, England","[1.1830614, 52.6129766, 1.2006099, 52.6219017]","['day', 'three', 'feeling', 'like', 'flu']", i        m on day three of feeling like i have flu 
1280031835,2021-12-21 22:14:43+00:00,01cf9c6409a7f7a0,1.47E+18,en,0,0,12,0,Twitter for iPhone, WeÃ¢â‚¬â„¢re down and out IÃ¢â‚¬â„¢m afraid - combination of covid and norovirus. Christmas arrangements cancelled again. Ã°Å¸ËœÂ©,Norovirus,yes,"Kilmarnock, Scotland","[-4.5265334, 55.578898, -4.4670259, 55.6448055]","['afraid', 'combination', 'covid', 'norovirus', 'christmas', 'arrangement', 'cancelled']", we        re down and out i        m afraid   combination of covid and norovirus  christmas arrangements cancelled again          
218806121,2021-12-20 16:13:32+00:00,733bfa8f14a12a12,1.47E+18,en,0,0,2,0,Twitter for iPhone,"Norovirus, tonsillitis and now Covid, all within 10 days of each other. Even by my standards, this is fucking pushing it to be fair. Merry Christmas Ã°Å¸Ëœâ€š",Norovirus,yes,"Torbay, England","[-3.6030232, 50.392741, -3.488367, 50.502377]","['covid', 'within', 'day', 'even', 'standard', 'fucking', 'pushing', 'fair', 'merry', 'christmas']",norovirus  tonsillitis and now covid  all within    days of each other  even by my standards  this is fucking pushing it to be fair  merry christmas          
394571548,2021-12-20 11:16:25+00:00,1f592b82aea688ff,1.47E+18,en,3,0,0,0,Twitter for iPhone,"So it looks like chickenpox and a secondary infection too, no wonder heÃ¢â‚¬â„¢s so poorly. Little bub has been so good in the hospital and weÃ¢â‚¬â„¢ll be off home soon with some antibiotics to get this fever under control. Hopefully will be on the mend in the next couple of daysÃ°Å¸Â¤Å¾Ã°Å¸ÂÂ¼",Chickenpox,yes,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['look', 'like', 'chickenpox', 'secondary', 'infection', 'wonder', 'poorly', 'little', 'bub', 'good', 'hospital', 'home', 'soon', 'antibiotic', 'get', 'fever', 'control', 'hopefully', 'mend', 'next', 'couple', 'day']",so it looks like chickenpox and a secondary infection too  no wonder he        s so poorly  little bub has been so good in the hospital and we        ll be off home soon with some antibiotics to get this fever under control  hopefully will be on the mend in the next couple of days                
394571548,2021-12-20 04:56:09+00:00,4182da788eeab610,1.47E+18,en,0,0,0,0,Twitter for iPhone,Chickenpox is horrible. AlbieÃ¢â‚¬â„¢s had a fever for hours which is only helped by calpol and all the windows open. He wonÃ¢â‚¬â„¢t sleep unless heÃ¢â‚¬â„¢s in my arms and has screamed all night long. I feel so so sorry for him my tiny poorly bub,Chickenpox,yes,"Belper, England","[-1.496926, 52.9999782, -1.4446211, 53.0380865]","['horrible', 'albie', 'fever', 'hour', 'helped', 'calpol', 'window', 'open', 'sleep', 'unless', 'arm', 'screamed', 'night', 'long', 'feel', 'sorry', 'tiny', 'poorly', 'bub']",chickenpox is horrible  albie        s had a fever for hours which is only helped by calpol and all the windows open  he won        t sleep unless he        s in my arms and has screamed all night long  i feel so so sorry for him my tiny poorly bub
7.61E+17,2021-12-18 00:26:39+00:00,25d3e991f5637f5a,1.47E+18,en,1,0,1,0,Twitter for Android,"Measles, mumps, rubella, polio, chickenpox, hepatitis, pneumonia, influenza,tetanus. 
My parents (and I) trusted the science, and never had to suffer through or transmit any of those said diseases.
I'm vaccinated. Not to please the government. Not to make other people do it.",,no,"South West, England","[-6.36850399906372, 49.8824720005481, -1.48573420014269, 52.1125420344225]","['rubella', 'polio', 'chickenpox', 'hepatitis', 'pneumonia', 'influenza', 'tetanus', 'parent', 'trusted', 'science', 'never', 'suffer', 'transmit', 'said', 'disease', 'vaccinated', 'please', 'government', 'make', 'people']",measles  mumps  rubella  polio  chickenpox  hepatitis  pneumonia  influenza tetanus   my parents  and i  trusted the science  and never had to suffer through or transmit any of those said diseases  i m vaccinated  not to please the government  not to make other people do it 
58225873,2021-12-16 22:19:30+00:00,12a22d3e4b638699,1.47E+18,en,0,0,0,0,Twitter for Android," Oh no Steve, one thing after another,  it's horrible seeing them like that, it might be that norovirus, my grandkids had it, not nice, much love to you all",Norovirus,yes,"Halewood, England","[-2.856245, 53.3539723, -2.816093, 53.379944]","['steve', 'one', 'thing', 'another', 'horrible', 'seeing', 'like', 'might', 'norovirus', 'grandkids', 'nice', 'much', 'love']", oh no steve  one thing after another   it s horrible seeing them like that  it might be that norovirus  my grandkids had it  not nice  much love to you all
43953537,2021-12-16 16:18:37+00:00,25d3e991f5637f5a,1.47E+18,en,0,0,0,0,Twitter for Android,Norovirus isn't what I wanted today Ã°Å¸Â¤Â¢Ã°Å¸Â¤Â¢,Norovirus,yes,"South West, England","[-6.36850399906372, 49.8824720005481, -1.48573420014269, 52.1125420344225]","['wanted', 'today']",norovirus isn t what i wanted today                 
20937176,2021-12-15 17:47:56+00:00,53b67b1d1cc81a51,1.47E+18,en,41,2,37,8,Twitter for iPhone,"I have covid for the second time in two months. I feel rough but more like a heavy cold. 

Posting this because it seems clear that prior infection &amp; vaccination arenÃ¢â‚¬â„¢t enough to stave off this wave. 

Sadly, canÃ¢â‚¬â„¢t help but think the freedoms weÃ¢â‚¬â„¢ve enjoyed since July canÃ¢â‚¬â„¢t last ",COVID,yes,"Birmingham, England","[-2.033651, 52.381063, -1.74763, 52.60687]","['covid', 'second', 'time', 'two', 'month', 'feel', 'rough', 'like', 'heavy', 'cold', 'posting', 'seems', 'clear', 'prior', 'infection', 'amp', 'vaccination', 'enough', 'stave', 'wave', 'sadly', 'help', 'think', 'freedom', 'enjoyed', 'since', 'july', 'last', 'http', 'co', 'dijobffpj']",i have covid for the second time in two months  i feel rough but more like a heavy cold    posting this because it seems clear that prior infection  amp  vaccination aren        t enough to stave off this wave    sadly  can        t help but think the freedoms we        ve enjoyed since july can        t last 
245511351,2022-01-30 23:54:05+00:00,1d25440933eb512c,1.49E+18,en,2,0,1,0,Twitter for Android," I know nobody who's died of this 'virus'. Loads who've been sick after the vaccine.
And one who died after the vaccine.",,no,"Southport, England","[-3.062965, 53.585124, -2.943696, 53.6801083]","['know', 'nobody', 'died', 'virus', 'load', 'sick', 'vaccine', 'one', 'died', 'vaccine']", i know nobody who s died of this  virus   loads who ve been sick after the vaccine  and one who died after the vaccine 
19628134,2022-01-30 21:43:56+00:00,639ba0c01b9a6fcc,1.49E+18,en,1,0,1,0,Twitter for iPhone, Or possibly just really pissed off by The led by donkeys viral vid,,no,"Ardrossan, Scotland","[-4.8248083, 55.6312366, -4.771057, 55.6596112]","['possibly', 'really', 'pissed', 'led', 'donkey', 'viral', 'vid']", or possibly just really pissed off by the led by donkeys viral vid
16525963,2022-01-30 21:03:41+00:00,3eb1d4cd2329c3a8,1.49E+18,en,0,0,0,0,Twitter for iPhone,Ã¢â‚¬Â¦for the virus. ,,no,"Chesham, South East","[-0.6580703, 51.687386, -0.5814257, 51.726722]","['virus', 'http', 'co', 'owribazb']",       for the virus  
161619883,2022-01-30 20:54:31+00:00,791e00bcadc4615f,1.49E+18,en,0,0,2,0,Twitter for Android," Many trusts have now banned lanyards as they are a massive infection control issue

You wear them against the skin, but never wash them ",,no,"Glasgow, Scotland","[-4.3932845, 55.796184, -4.0902182, 55.9204214]","['many', 'trust', 'banned', 'lanyard', 'massive', 'infection', 'control', 'issue', 'wear', 'skin', 'never', 'wash', 'http', 'co', 'eoumtqy', 'wv']", many trusts have now banned lanyards as they are a massive infection control issue  you wear them against the skin  but never wash them 
3094497934,2022-01-30 20:36:04+00:00,07e9c7d1954fff64,1.49E+18,en,1,0,1,0,Twitter for iPhone,  How have I only just seen this?! And how has it not gone viral?!,,no,"Sheffield, England","[-1.573648, 53.309898, -1.325576, 53.4564311]","['seen', 'gone', 'viral']",  how have i only just seen this   and how has it not gone viral  
1665240818,2022-01-30 20:14:30+00:00,70b4e75da5b93800,1.49E+18,en,2,0,0,0,Twitter for iPhone,"  Remember it well Andy, I was really ill with flu, unable to enjoy the 1Ã¢â‚¬â„¢ of lying snow here in Market Weighton, East Yorkshire Ã°Å¸â„¢â€ž",Flu,yes,"Market Weighton, England","[-0.6820344, 53.8570719, -0.6537748, 53.8735511]","['meteo', 'remember', 'well', 'andy', 'really', 'ill', 'flu', 'unable', 'enjoy', 'lying', 'snow', 'market', 'weighton', 'east', 'yorkshire']",  remember it well andy  i was really ill with flu  unable to enjoy the           of lying snow here in market weighton  east yorkshire           
813305,2022-01-30 20:07:24+00:00,381b5744987ae0bd,1.49E+18,en,0,0,0,0,Twitter for Android,"When, in the name of protecting people from possible infection, you're prepared to have truck drivers losing control of trucks.  ",,no,"Swindon, England","[-1.8519024, 51.535198, -1.719477, 51.6108189]","['name', 'protecting', 'people', 'possible', 'infection', 'prepared', 'truck', 'driver', 'losing', 'control', 'truck', 'http', 'co', 'sodzpp', 'bwq', 'http', 'co', 'djtwttuge']",when  in the name of protecting people from possible infection  you re prepared to have truck drivers losing control of trucks   
49360520,2022-01-30 19:24:59+00:00,55485f68a3057620,1.49E+18,en,0,0,2,0,Twitter for Android,"I don't get why a bunch of people singing in the street by Birmingham New Street is going viral?

What's so amazing about it? It's the kind of thing I would ignore or cross the street to avoid.",,no,"Solihull, England","[-1.869112, 52.381169, -1.7058792, 52.513283]","['get', 'bunch', 'people', 'singing', 'street', 'birmingham', 'new', 'street', 'going', 'viral', 'amazing', 'kind', 'thing', 'would', 'ignore', 'cross', 'street', 'avoid']",i don t get why a bunch of people singing in the street by birmingham new street is going viral   what s so amazing about it  it s the kind of thing i would ignore or cross the street to avoid 
2742852911,2022-01-30 19:16:27+00:00,490f10d19b3c11e7,1.49E+18,en,1,0,0,1,Twitter for Android,":( 
BBC News - Avian flu outbreak sees birds culled at Whitby Wildlife Sanctuary
",,yes,"Great Yarmouth, England","[1.6885818, 52.5492163, 1.7397919, 52.6408439]","['avian', 'flu', 'outbreak', 'see', 'bird', 'culled', 'whitby', 'wildlife', 'sanctuary', 'http', 'co', 'uvjcaatf']",    bbc news   avian flu outbreak sees birds culled at whitby wildlife sanctuary 
8.24E+17,2022-01-30 19:09:10+00:00,10c495236edc3bbd,1.49E+18,en,1,0,0,0,Twitter for Android,"  Oh no, have you gone and caught an imaginary virus? I wonder how that could have happened?! Ã°Å¸Â¤â€Ã°Å¸â„¢â€ž

",,no,"Llandrindod Wells, Wales","[-3.387871, 52.2249078, -3.361519, 52.2574742]","['oh', 'gone', 'caught', 'imaginary', 'virus', 'wonder', 'could', 'happened', 'http', 'co', 'utvckut', 'ul']",  oh no  have you gone and caught an imaginary virus  i wonder how that could have happened                        
